USER,COURSE_ID,SCORE
732897,GPXX097UEN,42.0
732897,BD0131EN,42.0
732897,GPXX0TY1EN,27.0
732897,excourse02,24.0
733707,RP0105EN,99.0
733707,TMP0105EN,90.0
733707,SC0103EN,90.0
733707,excourse72,90.0
733707,excourse73,90.0
733707,excourse70,69.0
733707,excourse31,69.0
733707,BD0143EN,69.0
733707,excourse10,69.0
733707,excourse05,69.0
733707,excourse03,69.0
733707,excourse71,69.0
733707,excourse42,69.0
733707,BD0121EN,69.0
733707,GPXX097UEN,69.0
733707,GPXX0M6UEN,69.0
733707,GPXX0TY1EN,57.0
733707,excourse02,57.0
733707,excourse06,51.0
733707,excourse04,51.0
738131,excourse73,24.0
738131,excourse72,24.0
738131,RP0105EN,24.0
738131,SC0103EN,24.0
738131,BD0212EN,24.0
738131,TMP0105EN,24.0
738131,excourse20,21.0
738131,excourse23,21.0
738131,GPXX0TY1EN,21.0
738131,excourse36,21.0
738131,excourse38,21.0
738131,GPXX0Q8AEN,21.0
738131,BD0223EN,18.0
738131,GPXX0IBEN,18.0
738131,excourse02,18.0
738131,DJ0101EN,18.0
738131,excourse54,15.0
738131,excourse35,15.0
738131,excourse31,15.0
738131,excourse22,15.0
738953,GPXX0TY1EN,33.0
738953,excourse31,33.0
738953,BD0212EN,27.0
738953,excourse73,27.0
738953,TMP0105EN,27.0
738953,SC0103EN,27.0
738953,DS0201EN,27.0
738953,excourse72,27.0
738953,excourse43,24.0
738953,excourse44,24.0
738953,SW0101EN,24.0
738953,GPXX0T3CEN,24.0
738953,CO0401EN,24.0
738953,TA0106EN,24.0
738953,SW0201EN,24.0
738953,WA0101EN,24.0
738953,GPXX0IBEN,24.0
738953,GPXX0LLEEN,24.0
738953,WA0103EN,24.0
738953,CC0271EN,24.0
739168,SC0103EN,21.0
739168,RP0105EN,21.0
739168,BD0212EN,21.0
739168,excourse73,21.0
739168,excourse72,21.0
739168,TMP0105EN,21.0
739168,BD0143EN,18.0
739168,excourse42,18.0
739168,excourse10,18.0
739168,excourse06,18.0
739168,excourse31,18.0
739168,DB0151EN,18.0
739168,excourse04,18.0
739168,excourse03,18.0
739168,BD0145EN,18.0
739168,excourse70,18.0
739168,excourse71,18.0
739168,excourse05,18.0
739168,BD0121EN,18.0
739168,BD0131EN,18.0
739171,excourse31,48.0
739171,SC0103EN,45.0
739171,RP0105EN,45.0
739171,TMP0105EN,45.0
739171,BD0212EN,45.0
739171,excourse72,45.0
739171,excourse73,45.0
739171,excourse70,42.0
739171,BD0145EN,42.0
739171,excourse42,42.0
739171,GPXX097UEN,42.0
739171,GPXX0M6UEN,42.0
739171,excourse03,42.0
739171,excourse71,42.0
739171,excourse05,42.0
739171,BD0143EN,42.0
739171,excourse10,42.0
739171,DB0151EN,42.0
739171,GPXX0TY1EN,30.0
739171,GPXX0LLEEN,27.0
739646,GPXX0T3CEN,2.0
739646,excourse31,2.0
739646,CO0201EN,2.0
739646,WA0101EN,2.0
739646,excourse25,2.0
739646,excourse26,2.0
739646,excourse27,2.0
739646,excourse28,2.0
739646,excourse29,2.0
739646,excourse30,2.0
739646,CO0301EN,2.0
739646,GPXX04V3EN,2.0
739646,SECM03EN,2.0
739646,CC0101EN,2.0
739646,SW0201EN,2.0
739646,CC0103EN,2.0
739646,GPXX0TY1EN,2.0
739646,CO0401EN,2.0
739646,SW0101EN,2.0
739646,excourse44,2.0
739825,TA0106EN,21.0
739825,excourse31,21.0
739825,BD0212EN,18.0
739825,BD0211EN,18.0
739825,excourse21,18.0
739825,excourse06,18.0
739825,excourse04,18.0
739825,GPXX0TY1EN,18.0
739825,ML0101EN,18.0
739825,TMP0105EN,18.0
739825,GPXX0IBEN,18.0
739825,SC0103EN,18.0
739825,excourse72,18.0
739825,excourse73,18.0
739825,excourse22,18.0
739825,ML0122EN,18.0
739825,RP0105EN,18.0
739825,BD0115EN,15.0
739825,GPXX01DCEN,15.0
739825,excourse42,15.0
740210,excourse73,48.0
740210,RP0105EN,48.0
740210,SC0103EN,48.0
740210,BD0212EN,48.0
740210,TMP0105EN,48.0
740210,excourse72,48.0
740210,BD0121EN,45.0
740210,DB0151EN,45.0
740210,excourse03,45.0
740210,excourse05,45.0
740210,excourse10,45.0
740210,GPXX097UEN,45.0
740210,excourse31,45.0
740210,excourse42,45.0
740210,excourse70,45.0
740210,excourse71,45.0
740210,GPXX0M6UEN,45.0
740210,BD0145EN,45.0
740210,excourse02,27.0
740210,DE0205EN,27.0
741200,ML0122EN,21.0
741200,excourse22,21.0
741200,excourse21,21.0
741200,excourse62,18.0
741200,TA0106EN,18.0
741200,TMP107,18.0
741200,DX0108EN,18.0
741200,BD0212EN,15.0
741200,excourse12,15.0
741200,BD0211EN,15.0
741200,excourse72,15.0
741200,excourse73,15.0
741200,excourse04,15.0
741200,excourse06,15.0
741200,GPXX0D14EN,15.0
741200,SC0103EN,15.0
741200,TMP0105EN,15.0
741200,RP0105EN,15.0
741200,GPXX0IBEN,15.0
741200,BD0141EN,12.0
746437,excourse22,21.0
746437,ML0122EN,21.0
746437,excourse21,21.0
746437,PA0103EN,15.0
746437,DX0108EN,15.0
746437,GPXX0ZMZEN,15.0
746437,excourse62,15.0
746437,TMP107,15.0
746437,TA0106EN,15.0
746437,BD0151EN,15.0
746437,GPXX0IBEN,15.0
746437,GPXX01DCEN,15.0
746437,PA0101EN,15.0
746437,PA0107EN,15.0
746437,ML0122ENv1,15.0
746437,GPXX0KHHEN,15.0
746437,GPXX04P5EN,15.0
746437,excourse06,12.0
746437,ML0101ENv3,12.0
746437,excourse04,12.0
746547,RP0101EN,12.0
746547,DX0106EN,12.0
746547,ML0122ENv1,9.0
746547,GPXX04P5EN,9.0
746547,excourse04,9.0
746547,excourse06,9.0
746547,RP0103EN,9.0
746547,GPXX0ZMZEN,9.0
746547,GPXX0IBEN,9.0
746547,TA0106EN,9.0
746547,GPXX0KHHEN,9.0
746547,BD0151EN,9.0
746547,GPXX01DCEN,9.0
746547,PA0107EN,9.0
746547,excourse21,9.0
746547,excourse22,9.0
746547,PA0103EN,9.0
746547,ML0101EN,9.0
746547,RP0105EN,9.0
746547,PA0101EN,9.0
748522,SC0103EN,51.0
748522,excourse73,51.0
748522,RP0105EN,51.0
748522,TMP0105EN,51.0
748522,excourse72,51.0
748522,excourse31,39.0
748522,excourse42,39.0
748522,excourse10,39.0
748522,excourse05,39.0
748522,BD0143EN,39.0
748522,GPXX097UEN,39.0
748522,GPXX0M6UEN,39.0
748522,excourse70,39.0
748522,excourse71,39.0
748522,excourse03,39.0
748522,BD0145EN,39.0
748522,BD0101EN,39.0
748522,BD0121EN,39.0
748522,DB0151EN,39.0
748522,excourse12,33.0
750374,GPXX0TY1EN,45.0
750374,excourse72,42.0
750374,TMP0105EN,42.0
750374,RP0105EN,42.0
750374,BD0212EN,42.0
750374,excourse73,42.0
750374,SC0103EN,42.0
750374,excourse31,42.0
750374,GPXX04V3EN,33.0
750374,GPXX0LLEEN,30.0
750374,excourse02,30.0
750374,DJ0101EN,30.0
750374,GPXX0T3CEN,30.0
750374,CC0271EN,30.0
750374,WA0103EN,30.0
750374,excourse38,27.0
750374,excourse10,27.0
750374,BD0223EN,27.0
750374,BD0141EN,27.0
750374,excourse36,27.0
750640,excourse21,18.0
750640,ML0122EN,18.0
750640,excourse22,18.0
750640,excourse72,15.0
750640,TA0106EN,15.0
750640,excourse12,15.0
750640,BD0211EN,15.0
750640,TMP107,15.0
750640,BD0212EN,15.0
750640,TMP0105EN,15.0
750640,DX0108EN,15.0
750640,SC0103EN,15.0
750640,RP0105EN,15.0
750640,excourse62,15.0
750640,excourse73,15.0
750640,GPXX0YMEEN,12.0
750640,GPXX0D14EN,12.0
750640,GPXX0Q8AEN,12.0
750640,excourse03,12.0
750640,excourse04,12.0
753356,RP0105EN,33.0
753356,excourse73,30.0
753356,BD0212EN,30.0
753356,excourse72,30.0
753356,TMP0105EN,30.0
753356,SC0103EN,30.0
753356,excourse71,24.0
753356,excourse70,24.0
753356,BD0131EN,24.0
753356,GPXX0M6UEN,24.0
753356,excourse42,24.0
753356,GPXX097UEN,24.0
753356,DB0151EN,24.0
753356,TA0106EN,24.0
753356,BD0145EN,24.0
753356,BD0143EN,24.0
753356,BD0121EN,24.0
753356,BD0141EN,24.0
753356,excourse31,24.0
753356,excourse05,24.0
753875,GPXX0IBEN,18.0
753875,RP0105EN,18.0
753875,excourse35,15.0
753875,excourse23,15.0
753875,BD0212EN,15.0
753875,ML0101EN,15.0
753875,BD0211EN,15.0
753875,excourse72,15.0
753875,excourse73,15.0
753875,excourse20,15.0
753875,excourse21,15.0
753875,TMP0105EN,15.0
753875,excourse54,15.0
753875,excourse22,15.0
753875,TMP0101EN,15.0
753875,excourse40,15.0
753875,GPXX0Q8AEN,15.0
753875,excourse38,15.0
753875,excourse36,15.0
753875,ML0122EN,15.0
755044,excourse72,39.0
755044,RP0105EN,39.0
755044,TMP0105EN,39.0
755044,excourse73,39.0
755044,BD0212EN,39.0
755044,excourse70,27.0
755044,excourse03,27.0
755044,GPXX0TY1EN,27.0
755044,excourse42,27.0
755044,GPXX097UEN,27.0
755044,GPXX0M6UEN,27.0
755044,BD0143EN,27.0
755044,BD0141EN,27.0
755044,BD0131EN,27.0
755044,excourse71,27.0
755044,GPXX0IBEN,27.0
755044,excourse02,27.0
755044,BD0121EN,27.0
755044,TA0106EN,27.0
755044,BD0115EN,27.0
755067,TMP0105EN,24.0
755067,excourse73,24.0
755067,BD0211EN,24.0
755067,BD0212EN,24.0
755067,excourse72,24.0
755067,RP0105EN,24.0
755067,GPXX0TY1EN,18.0
755067,DJ0101EN,18.0
755067,excourse02,18.0
755067,BD0111EN,15.0
755067,excourse42,15.0
755067,BD0141EN,15.0
755067,BD0145EN,15.0
755067,GPXX0M6UEN,15.0
755067,BD0143EN,15.0
755067,BD0223EN,15.0
755067,excourse03,15.0
755067,excourse70,15.0
755067,GPXX097UEN,15.0
755067,excourse71,15.0
757742,excourse44,33.0
757742,excourse43,33.0
757742,SW0101EN,30.0
757742,HCC104EN,24.0
757742,CC0210EN,24.0
757742,CC0150EN,24.0
757742,SECM03EN,24.0
757742,GPXX04V3EN,24.0
757742,GPXX0HZ2EN,18.0
757742,GPXX0QQ3EN,18.0
757742,CO0193EN,18.0
757742,DS0201EN,18.0
757742,GPXX0HAAEN,18.0
757742,GPXX0SDXEN,18.0
757742,GPXX0Z2PEN,18.0
757742,COM001EN,18.0
757742,CC0250EN,15.0
757742,GPXX0LLEEN,15.0
757742,BC0201EN,15.0
757742,CC0121EN,15.0
757762,BD0212EN,42.0
757762,TMP0105EN,42.0
757762,RP0105EN,42.0
757762,SC0103EN,42.0
757762,excourse72,42.0
757762,excourse73,42.0
757762,excourse31,39.0
757762,BD0143EN,36.0
757762,excourse10,36.0
757762,excourse42,36.0
757762,BD0145EN,36.0
757762,GPXX097UEN,36.0
757762,GPXX0M6UEN,36.0
757762,excourse03,36.0
757762,excourse05,36.0
757762,excourse71,36.0
757762,excourse70,36.0
757762,BD0121EN,36.0
757762,DB0151EN,36.0
757762,GPXX0TY1EN,27.0
759038,RP0105EN,42.0
759038,excourse72,39.0
759038,excourse73,39.0
759038,TMP0105EN,39.0
759038,SC0103EN,39.0
759038,GPXX0M6UEN,30.0
759038,BD0131EN,30.0
759038,excourse70,30.0
759038,excourse05,30.0
759038,excourse03,30.0
759038,DB0151EN,30.0
759038,excourse10,30.0
759038,excourse71,30.0
759038,BD0143EN,30.0
759038,excourse31,30.0
759038,BD0101EN,30.0
759038,BD0141EN,30.0
759038,excourse42,30.0
759038,BD0145EN,30.0
759038,GPXX097UEN,30.0
759656,excourse06,18.0
759656,excourse04,18.0
759656,BD0212EN,15.0
759656,SC0103EN,15.0
759656,excourse73,15.0
759656,excourse71,15.0
759656,excourse70,15.0
759656,GPXX0M6UEN,15.0
759656,GPXX097UEN,15.0
759656,excourse05,15.0
759656,TA0106EN,15.0
759656,excourse42,15.0
759656,excourse03,15.0
759656,BD0145EN,15.0
759656,BD0143EN,15.0
759656,TMP0105EN,15.0
759656,BD0121EN,15.0
759656,excourse72,15.0
759656,BD0131EN,15.0
759656,BD0211EN,15.0
760278,RP0105EN,33.0
760278,SC0103EN,30.0
760278,TMP0105EN,30.0
760278,excourse72,30.0
760278,excourse73,30.0
760278,BD0212EN,30.0
760278,excourse06,27.0
760278,excourse04,27.0
760278,BD0115EN,24.0
760278,BD0141EN,24.0
760278,TA0106EN,24.0
760278,BD0145EN,24.0
760278,BD0143EN,24.0
760278,excourse70,24.0
760278,excourse71,24.0
760278,BD0121EN,24.0
760278,GPXX097UEN,24.0
760278,BD0131EN,24.0
760278,GPXX0M6UEN,24.0
760278,excourse42,24.0
761540,excourse31,21.0
761540,GPXX0TY1EN,18.0
761540,excourse43,15.0
761540,BD0212EN,15.0
761540,GPXX0LLEEN,15.0
761540,SC0103EN,15.0
761540,GPXX0T3CEN,15.0
761540,excourse72,15.0
761540,excourse73,15.0
761540,GPXX04V3EN,15.0
761540,DS0201EN,15.0
761540,TMP0105EN,15.0
761540,CC0271EN,15.0
761540,excourse44,15.0
761540,BD0211EN,15.0
761540,RP0105EN,15.0
761540,CO0401EN,15.0
761540,excourse42,12.0
761540,BD0145EN,12.0
761540,excourse22,12.0
762066,RP0105EN,15.0
762066,TA0106EN,12.0
762066,GPXX0IBEN,12.0
762066,DX0106EN,12.0
762066,SC0103EN,9.0
762066,GPXX0PG8EN,9.0
762066,DA0151EN,9.0
762066,RP0103EN,9.0
762066,excourse65,9.0
762066,RP0103,9.0
762066,GPXX0ZMZEN,9.0
762066,BD0211EN,9.0
762066,BD0151EN,9.0
762066,ML0122ENv1,9.0
762066,BD0212EN,9.0
762066,excourse04,9.0
762066,PA0107EN,9.0
762066,excourse06,9.0
762066,GPXX01DCEN,9.0
762066,TMP0105EN,9.0
762860,TMP0105EN,39.0
762860,SC0103EN,39.0
762860,RP0105EN,39.0
762860,excourse72,39.0
762860,excourse73,39.0
762860,BD0212EN,39.0
762860,GPXX0IBEN,33.0
762860,excourse22,30.0
762860,ML0122EN,30.0
762860,excourse65,30.0
762860,GPXX0PG8EN,30.0
762860,GPXX0TY1EN,30.0
762860,GPXX0KY1EN,30.0
762860,excourse21,30.0
762860,TA0106EN,30.0
762860,TMP107,27.0
762860,excourse62,27.0
762860,DX0108EN,27.0
762860,excourse23,27.0
762860,excourse02,27.0
765007,TA0106EN,15.0
765007,excourse06,15.0
765007,excourse04,15.0
765007,BD0115EN,12.0
765007,BD0141EN,12.0
765007,excourse72,12.0
765007,excourse70,12.0
765007,SC0103EN,12.0
765007,BD0211EN,12.0
765007,BD0121EN,12.0
765007,BD0212EN,12.0
765007,excourse62,12.0
765007,excourse31,12.0
765007,excourse42,12.0
765007,BD0145EN,12.0
765007,DB0151EN,12.0
765007,TMP107,12.0
765007,TMP0105EN,12.0
765007,excourse73,12.0
765007,excourse71,12.0
767649,excourse31,72.0
767649,GPXX0TY1EN,60.0
767649,RP0105EN,60.0
767649,SC0103EN,57.0
767649,excourse72,57.0
767649,excourse73,57.0
767649,TMP0105EN,57.0
767649,BD0212EN,57.0
767649,GPXX0LLEEN,51.0
767649,CC0271EN,51.0
767649,GPXX0T3CEN,51.0
767649,GPXX0M6UEN,48.0
767649,excourse70,48.0
767649,BD0143EN,48.0
767649,excourse03,48.0
767649,BD0145EN,48.0
767649,excourse10,48.0
767649,DB0151EN,48.0
767649,excourse05,48.0
767649,excourse42,48.0
769734,SC0103EN,9.0
769734,GPXX0TY1EN,9.0
769734,excourse31,9.0
769734,BD0212EN,9.0
769734,GPXX0KY1EN,9.0
769734,excourse06,9.0
769734,GPXX0PG8EN,9.0
769734,DS0201EN,9.0
769734,excourse72,9.0
769734,excourse73,9.0
769734,GPXX0IBEN,9.0
769734,excourse04,9.0
769734,excourse65,9.0
769734,BD0211EN,9.0
769734,TA0106EN,9.0
769734,TMP0105EN,9.0
769734,RP0105EN,9.0
769734,excourse02,6.0
769734,GPXX04P5EN,6.0
769734,GPXX0KHHEN,6.0
771772,DX0106EN,15.0
771772,excourse04,15.0
771772,TA0106EN,15.0
771772,excourse06,15.0
771772,ML0101EN,12.0
771772,excourse65,12.0
771772,excourse64,12.0
771772,excourse63,12.0
771772,excourse62,12.0
771772,ML0122ENv1,12.0
771772,BD0151EN,12.0
771772,DX0108EN,12.0
771772,GPXX0KY1EN,12.0
771772,PA0101EN,12.0
771772,TMP0106,12.0
771772,GPXX0PG8EN,12.0
771772,excourse21,12.0
771772,DS0201EN,12.0
771772,excourse22,12.0
771772,PA0103EN,12.0
774617,SW0201EN,2.0
774617,HCC104EN,2.0
774617,CL0101EN,2.0
774617,SECM03EN,2.0
774617,CC0101EN,2.0
774617,CC0103EN,2.0
774617,GPXX0TY1EN,2.0
774617,excourse44,2.0
774617,excourse43,2.0
774617,GPXX0T3CEN,2.0
774617,SW0101EN,2.0
774617,CO0401EN,2.0
774617,excourse31,2.0
774617,excourse30,2.0
774617,excourse29,2.0
774617,excourse28,2.0
774617,excourse27,2.0
774617,excourse26,2.0
774617,excourse25,2.0
774617,excourse24,2.0
774894,BD0212EN,30.0
774894,BD0211EN,30.0
774894,excourse72,30.0
774894,excourse73,30.0
774894,SC0103EN,30.0
774894,TMP0105EN,30.0
774894,excourse31,30.0
774894,RP0105EN,30.0
774894,excourse22,27.0
774894,excourse12,27.0
774894,ML0122EN,27.0
774894,ML0101EN,27.0
774894,GPXX0TY1EN,27.0
774894,excourse06,27.0
774894,excourse21,27.0
774894,excourse04,27.0
774894,excourse62,24.0
774894,excourse03,24.0
774894,excourse05,24.0
774894,DX0108EN,24.0
774978,excourse31,15.0
774978,RP0105EN,15.0
774978,TMP0105EN,15.0
774978,BD0212EN,15.0
774978,excourse72,15.0
774978,excourse73,15.0
774978,SC0103EN,15.0
774978,BD0121EN,12.0
774978,excourse03,12.0
774978,BD0131EN,12.0
774978,BD0115EN,12.0
774978,excourse70,12.0
774978,excourse71,12.0
774978,GPXX0TY1EN,12.0
774978,BD0145EN,12.0
774978,BD0111EN,12.0
774978,excourse05,12.0
774978,excourse42,12.0
774978,excourse10,12.0
774978,GPXX097UEN,12.0
776333,RP0105EN,57.0
776333,excourse73,51.0
776333,SC0103EN,51.0
776333,BD0212EN,51.0
776333,TMP0105EN,51.0
776333,excourse72,51.0
776333,excourse10,39.0
776333,BD0145EN,39.0
776333,GPXX0M6UEN,39.0
776333,GPXX097UEN,39.0
776333,excourse31,39.0
776333,BD0121EN,39.0
776333,DB0151EN,39.0
776333,excourse70,39.0
776333,excourse71,39.0
776333,BD0143EN,39.0
776333,excourse42,39.0
776333,excourse05,39.0
776333,excourse03,39.0
776333,TA0106EN,36.0
777203,excourse06,15.0
777203,excourse04,15.0
777203,TA0106EN,15.0
777203,BD0143EN,12.0
777203,excourse73,12.0
777203,excourse72,12.0
777203,excourse71,12.0
777203,excourse70,12.0
777203,BD0141EN,12.0
777203,excourse42,12.0
777203,DB0151EN,12.0
777203,excourse05,12.0
777203,SC0103EN,12.0
777203,BD0211EN,12.0
777203,BD0212EN,12.0
777203,TMP0105EN,12.0
777203,BD0115EN,12.0
777203,excourse03,12.0
777203,excourse10,12.0
777203,BD0121EN,12.0
777750,ML0122EN,12.0
777750,CO0401EN,12.0
777750,DS0201EN,12.0
777750,excourse44,12.0
777750,excourse22,12.0
777750,excourse21,12.0
777750,ML0101EN,12.0
777750,excourse43,12.0
777750,TMP107,9.0
777750,GPXX0ZMZEN,9.0
777750,SW0201EN,9.0
777750,SW0101EN,9.0
777750,GPXX01DCEN,9.0
777750,excourse62,9.0
777750,TA0106EN,9.0
777750,BD0151EN,9.0
777750,ML0122ENv1,9.0
777750,GPXX04P5EN,9.0
777750,PA0101EN,9.0
777750,PA0103EN,9.0
778070,ML0101EN,6.0
778070,excourse22,6.0
778070,excourse21,6.0
778070,GPXX01DCEN,4.0
778070,TA0106EN,4.0
778070,BD0151EN,4.0
778070,ML0122ENv1,4.0
778070,excourse49,4.0
778070,GPXX0ZMZEN,4.0
778070,excourse62,4.0
778070,PY0101EN,4.0
778070,GPXX0YMEEN,4.0
778070,PA0103EN,4.0
778070,PA0101EN,4.0
778070,ML0101ENv3,4.0
778070,PA0107EN,4.0
778070,TMP107,4.0
778070,GPXX0IBEN,4.0
778070,GPXX0D14EN,4.0
778070,GPXX04P5EN,4.0
778132,SC0103EN,30.0
778132,RP0105EN,30.0
778132,excourse72,30.0
778132,TMP0105EN,30.0
778132,excourse73,30.0
778132,BD0212EN,30.0
778132,ML0101EN,27.0
778132,ML0122EN,27.0
778132,excourse21,27.0
778132,excourse22,27.0
778132,GPXX0TY1EN,24.0
778132,TA0106EN,24.0
778132,GPXX0IBEN,24.0
778132,excourse31,24.0
778132,excourse12,24.0
778132,excourse06,21.0
778132,excourse05,21.0
778132,BD0141EN,21.0
778132,excourse10,21.0
778132,excourse20,21.0
779324,ML0122EN,27.0
779324,excourse22,27.0
779324,excourse21,27.0
779324,TA0106EN,24.0
779324,GPXX04P5EN,21.0
779324,GPXX0ZMZEN,21.0
779324,ML0122ENv1,21.0
779324,PA0107EN,21.0
779324,GPXX01DCEN,21.0
779324,GPXX0KHHEN,21.0
779324,PA0103EN,21.0
779324,GPXX0IBEN,21.0
779324,BD0151EN,21.0
779324,excourse62,18.0
779324,DX0108EN,18.0
779324,TMP107,18.0
779324,GPXX0D14EN,15.0
779324,GPXX0YMEEN,15.0
779324,excourse04,15.0
779324,excourse06,15.0
779505,excourse21,21.0
779505,ML0122EN,21.0
779505,excourse22,21.0
779505,ML0101EN,21.0
779505,GPXX04V3EN,18.0
779505,SW0201EN,18.0
779505,CO0401EN,18.0
779505,excourse44,18.0
779505,excourse43,18.0
779505,GPXX0D14EN,18.0
779505,SW0101EN,18.0
779505,PA0103EN,15.0
779505,DS0201EN,15.0
779505,GPXX0IBEN,15.0
779505,GPXX04P5EN,15.0
779505,PA0107EN,15.0
779505,GPXX0ZMZEN,15.0
779505,TA0106EN,15.0
779505,GPXX01DCEN,15.0
779505,excourse62,15.0
779857,ML0101EN,24.0
779857,ML0122EN,24.0
779857,excourse22,24.0
779857,excourse21,24.0
779857,GPXX0IBEN,21.0
779857,excourse62,18.0
779857,TMP107,18.0
779857,TA0106EN,18.0
779857,DX0108EN,18.0
779857,GPXX0D14EN,18.0
779857,PA0107EN,15.0
779857,PA0103EN,15.0
779857,ML0122ENv1,15.0
779857,excourse65,15.0
779857,BD0151EN,15.0
779857,GPXX0KY1EN,15.0
779857,GPXX01DCEN,15.0
779857,ML0101ENv3,15.0
779857,excourse49,15.0
779857,excourse23,15.0
781728,excourse31,27.0
781728,excourse72,21.0
781728,TMP0105EN,21.0
781728,excourse73,21.0
781728,RP0105EN,21.0
781728,BD0211EN,21.0
781728,BD0212EN,21.0
781728,SC0103EN,21.0
781728,GPXX0TY1EN,21.0
781728,GPXX097UEN,18.0
781728,excourse70,18.0
781728,DB0151EN,18.0
781728,BD0145EN,18.0
781728,GPXX0M6UEN,18.0
781728,BD0115EN,18.0
781728,BD0143EN,18.0
781728,GPXX0T3CEN,18.0
781728,excourse71,18.0
781728,excourse03,18.0
781728,excourse05,18.0
782574,excourse43,18.0
782574,excourse44,18.0
782574,CO0401EN,18.0
782574,excourse31,15.0
782574,GPXX0LLEEN,12.0
782574,SECM03EN,12.0
782574,CC0210EN,12.0
782574,DS0201EN,12.0
782574,GPXX0TY1EN,12.0
782574,GPXX0T3CEN,12.0
782574,CC0150EN,12.0
782574,CO0301EN,12.0
782574,BC0201EN,12.0
782574,GPXX04V3EN,12.0
782574,CC0271EN,12.0
782574,SW0201EN,12.0
782574,SW0101EN,12.0
782574,HCC104EN,12.0
782574,excourse26,9.0
782574,excourse30,9.0
783842,excourse31,18.0
783842,TMP0105EN,15.0
783842,excourse73,15.0
783842,excourse72,15.0
783842,SC0103EN,15.0
783842,BD0212EN,15.0
783842,GPXX0TY1EN,15.0
783842,RP0105EN,15.0
783842,BD0211EN,15.0
783842,excourse42,12.0
783842,BD0141EN,12.0
783842,DS0201EN,12.0
783842,GPXX0M6UEN,12.0
783842,GPXX097UEN,12.0
783842,BD0115EN,12.0
783842,TA0106EN,12.0
783842,excourse70,12.0
783842,excourse71,12.0
783842,BD0143EN,12.0
783842,BD0145EN,12.0
784286,RP0105EN,21.0
784286,excourse37,15.0
784286,excourse85,15.0
784286,DA0151EN,15.0
784286,DX0106EN,15.0
784286,excourse82,15.0
784286,excourse83,15.0
784286,excourse84,15.0
784286,RP0103,15.0
784286,SC0103EN,12.0
784286,excourse04,12.0
784286,DJ0101EN,12.0
784286,BD0212EN,12.0
784286,GPXX0IBEN,12.0
784286,TMP0105EN,12.0
784286,GPXX0KY1EN,12.0
784286,GPXX0TY1EN,12.0
784286,excourse72,12.0
784286,excourse73,12.0
784286,GPXX0PG8EN,12.0
784385,GPXX0IBEN,21.0
784385,excourse22,18.0
784385,ML0101EN,18.0
784385,SW0201EN,18.0
784385,TA0106EN,18.0
784385,excourse21,18.0
784385,SW0101EN,18.0
784385,ML0122EN,18.0
784385,BD0151EN,15.0
784385,RP0105EN,15.0
784385,PA0103EN,15.0
784385,PA0107EN,15.0
784385,GPXX0ZMZEN,15.0
784385,GPXX0D14EN,15.0
784385,GPXX0KHHEN,15.0
784385,GPXX01DCEN,15.0
784385,excourse54,15.0
784385,ML0122ENv1,15.0
784385,GPXX0TY1EN,15.0
784385,PA0101EN,15.0
784838,excourse72,63.0
784838,SC0103EN,63.0
784838,excourse73,63.0
784838,TMP0105EN,63.0
784838,excourse05,54.0
784838,BD0145EN,54.0
784838,excourse70,54.0
784838,excourse71,54.0
784838,excourse31,54.0
784838,excourse10,54.0
784838,GPXX0M6UEN,54.0
784838,excourse42,54.0
784838,excourse03,54.0
784838,GPXX097UEN,54.0
784838,DB0151EN,54.0
784838,BD0143EN,54.0
784838,excourse02,36.0
784838,BD0223EN,36.0
784838,GPXX0TY1EN,36.0
784838,DJ0101EN,36.0
785533,ML0122EN,15.0
785533,excourse21,15.0
785533,excourse22,15.0
785533,DX0108EN,15.0
785533,excourse62,15.0
785533,ML0101EN,15.0
785533,excourse65,15.0
785533,GPXX0PG8EN,15.0
785533,GPXX0KY1EN,15.0
785533,TMP107,15.0
785533,GPXX0IBEN,15.0
785533,excourse04,12.0
785533,PA0101EN,12.0
785533,TA0106EN,12.0
785533,excourse66,12.0
785533,ML0122ENv1,12.0
785533,excourse64,12.0
785533,excourse63,12.0
785533,RP0101EN,12.0
785533,BD0151EN,12.0
786282,SC0103EN,24.0
786282,RP0105EN,24.0
786282,excourse72,24.0
786282,TMP0105EN,24.0
786282,excourse73,24.0
786282,BD0211EN,24.0
786282,BD0212EN,24.0
786282,BD0131EN,21.0
786282,excourse05,21.0
786282,excourse70,21.0
786282,excourse71,21.0
786282,excourse10,21.0
786282,BD0115EN,21.0
786282,excourse31,21.0
786282,BD0121EN,21.0
786282,BD0143EN,21.0
786282,BD0141EN,21.0
786282,excourse42,21.0
786282,GPXX0M6UEN,21.0
786282,GPXX097UEN,21.0
786514,excourse31,24.0
786514,BD0121EN,24.0
786514,BD0145EN,24.0
786514,excourse03,24.0
786514,SC0103EN,24.0
786514,excourse05,24.0
786514,GPXX097UEN,24.0
786514,GPXX0M6UEN,24.0
786514,excourse70,24.0
786514,excourse71,24.0
786514,excourse72,24.0
786514,excourse73,24.0
786514,excourse10,24.0
786514,TMP0105EN,24.0
786514,RP0105EN,24.0
786514,BD0212EN,24.0
786514,excourse42,24.0
786514,BD0131EN,24.0
786514,BD0115EN,24.0
786514,BD0211EN,24.0
787212,BD0212EN,15.0
787212,SC0103EN,15.0
787212,RP0105EN,15.0
787212,TMP0105EN,15.0
787212,excourse72,15.0
